-11.29353234,1.0696517409999988,1.0158005990000003,-1.0
-11.294849689173125,1.0675269842713162,1.0157782729199685,-1.0
-11.297484482393694,1.0632775296374997,1.0156889127264406,-1.0
-11.301437241806898,1.0569037008806828,1.01548764234574,-1.0
-11.306709298068329,1.0484063234748964,1.0151293042311489,-1.0
-11.313303174139683,1.0377869638729411,1.01456834380001,-1.0
-11.32122297262862,1.0250481730396386,1.0137586908461262,-1.0
-11.33047476750212,1.01019373627419,1.0126536369890726,-1.0
-11.341067000843735,0.9932289317413737,1.0112057081640107,-1.0
-11.353010885160375,0.9741608005421464,1.0093665310819842,-1.0
-11.366320811567313,0.952998431604764,1.0070866924996533,-1.0
-11.381014763983414,0.9297532651740162,1.0043155900267786,-1.0
-11.397114739242738,0.9044394192266058,1.0010012730666755,-1.0
-11.414647172763159,0.8770740437522613,0.9970902723259228,-1.0
-11.43364336909372,0.8476777085219824,0.9925274161405425,-1.0
-11.45413993627411,0.8162748307267905,0.9872556316415385,-1.0
-11.476179222462138,0.7828941497223199,0.9812157285167077,-1.0
-11.499809752693842,0.7475692570690018,0.9743461628102266,-1.0
-11.5250866629065,0.7103391911262542,0.966582777827103,-1.0
-11.55207212744001,0.6712491066557555,0.9578585187643384,-1.0
-11.58083577509198,0.6303510312272815,0.948103117159985,-1.0
-11.61145508737967,0.5877047217148633,0.9372427406170594,-1.0
-11.644015770888604,0.5433786358349756,0.9251996024988995,-1.0
-11.678612093376024,0.49745103552376735,0.9128703164887251,-1.0
-11.715300719301718,0.4499753077496218,0.9005057516183739,-1.0
-11.754126576797727,0.4009977333946227,0.8881254019686594,-1.0
-11.7951329719011,0.3505648516543746,0.8757483104133972,-1.0
-11.838361478362891,0.2987233024001052,0.8633927866366399,-1.0
-11.883851854754225,0.24551967793921678,0.8510765236668565,-1.0
-11.931641969208762,0.1910003697959336,0.8388165389986271,-1.0
-11.981767740282054,0.13521141861106434,0.8266293970432194,-1.0
-12.03426307792609,0.07819835409389768,0.8145309969397951,-1.0
-12.089159847809595,0.02000604655795943,0.8025366481286574,-1.0
-12.146487842968547,-0.0393214426106866,0.7906610696053368,-1.0
-12.206274766327956,-0.09974100728320225,0.7789183852569175,-1.0
-12.268546223776053,-0.1612106387062851,0.7673221132555081,-1.0
-12.333325727591482,-0.22368956223595915,0.7558851444732559,-1.0
-12.40063471035189,-0.2871383671085403,0.7446196697610323,-1.0
-12.470492552078959,-0.35151912470920793,0.7335371594649298,-1.0
-12.542916616915793,-0.41679549740645166,0.7226479679707651,-1.0
-12.617922323511799,-0.48293280894868307,0.7119602260803828,-1.0
-12.6955232980328,-0.5498980144914957,0.7014830242782124,-1.0
-12.775731323421429,-0.6176598965732176,0.6911728235797676,-1.0
-12.858559959355471,-0.6861848341456511,0.6811593453966684,-1.0
-12.944012712241605,-0.7554511825709894,0.6713881621296423,-1.0
-13.03209558643485,-0.8254344468122154,0.661821320340424,-1.0
-13.122816123993147,-0.8961082330779443,0.6520055509811515,-1.0
-13.216213168766416,-0.9674050915474458,0.6428158993735668,-1.0
-13.312262481304204,-1.039339294545871,0.6340654717579204,-1.0
-13.410951627836834,-1.1119113439634045,0.6257914229721264,-1.0
-13.512264103606501,-1.1851287070231344,0.618191668431342,0.0005894894912377329
-13.614128881327598,-1.257573159061035,0.6094388096527992,-0.000589987838540921
-13.71662505440538,-1.3291240836943072,0.6018394090346406,0.009988854577825897
-13.819641422359632,-1.399879902072837,0.5930992188498077,-0.00998879760357234
-13.923292974104132,-1.4697466044196328,0.5855107432534552,0.02948954936702535
-14.027410274471206,-1.5387840037537783,0.5790558737347314,-0.025240626381533092
-14.132023844843042,-1.6071824372582024,0.5737326139095115,-0.004248977407781168
-14.23700895549679,-1.6750287846240868,0.5672733367459102,1.4933823277649256e-09
-14.342430111361685,-1.7421955934290982,0.5596702479828897,0.938507184246532
-14.446370592107247,-1.8073132926260922,0.5522044596703194,0.8482839273072067
-14.548988817430315,-1.8705407358386559,0.5454600038498422,0.23777986460248307
-14.651522951980192,-1.9327662349220227,0.539705050849469,0.9989658219376818
-14.75227105867254,-1.9931172488461002,0.5351318214657148,0.9999535819963528
-14.851143706177982,-2.0517320621574826,0.5316914900902052,0.9995339909510623
-14.948063549907275,-2.1087394851297834,0.5293335698153478,0.9860893247214483
-15.04298970087192,-2.1642733857788365,0.5279786508938148,0.9997810455014463
-15.135831913544138,-2.218419423332905,0.5276137616448975,0.9998282452533519
-15.226534220997268,-2.271273113741205,0.5281940141979556,0.985164703654158
-15.315078581876708,-2.3229381812637455,0.527876357992583,0.999999939604958
-15.401479653408344,-2.373315869817225,0.5284595013714339,0.9998977194163057
-15.485692591605803,-2.4224835539686778,0.5298992326124523,0.9999552661756186
-15.567677605776247,-2.4705088716550647,0.5321527698864401,0.9966379617970957
-15.647407135891344,-2.5174546141982916,0.5341088174691462,0.9993959129127913
-15.724894178687393,-2.563284304947772,0.5368181952478899,0.9973405552777708
-15.800114130160477,-2.6080486581991966,0.5401586415855346,0.9953434906329492
-15.873050045421772,-2.6517843360895865,0.5439640302317372,0.99924461360249
-15.943681457890422,-2.6945043936718482,0.5484081198033256,0.9991115293541264
-16.011990828450788,-2.73623575502499,0.5534509659214332,0.9999336248333249
-16.07796223849002,-2.776997079804798,0.5590535340217031,0.9978264505680038
-16.141589459152225,-2.8168042941311775,0.5651739927654911,0.9989962145970032
-16.202862731845507,-2.855662625292843,0.5717751275519287,0.999350131061094
-16.261777174255144,-2.89357264497999,0.5788188104117906,0.9699581394719369
-16.318393228590597,-2.930570191542723,0.5850286106793025,0.9999721192413056
-16.37269426282156,-2.9665380772979866,0.5916329508459617,0.9920764302219048
-16.424697934767558,-3.0014805534020037,0.5985822891398767,0.9979647669572853
-16.474396391103387,-3.0353777614091695,0.6057972065163839,0.999847166920054
-16.521794183535956,-3.068209327871242,0.6132899461536396,0.9998469903227183
-16.56690056502066,-3.0999564265158175,0.6210205501549063,0.9783530447443558
-16.609770977099227,-3.130628098011334,0.6289242345355538,0.9890836959651201
-16.65039805039137,-3.1601830087416913,0.6369750583581206,0.9998583000055128
-16.688776406608298,-3.1885773341874484,0.6451431054446419,0.9999819780007091
-16.724924060669327,-3.2157809303038873,0.6533861591198082,0.9996347771376208
-16.758861898536793,-3.2417624244240675,0.6616605019653037,0.9996841766037647
-16.79061178758878,-3.2664882548950107,0.6699218030082332,0.9998452136979032
-16.82019695576491,-3.289923462565944,0.678124596465266,0.992866301160891
-16.847655908555296,-3.3120434139974266,0.6862195063309211,0.9978928211422556
-16.873004862858284,-3.3328042115060788,0.6941580396588976,0.9999884119209106
-16.896266750608785,-3.3521662584258323,0.7018922767017783,0.9833802925253742
-16.91750086692565,-3.370120304699835,0.7086453827269524,0.9883161723734796
-16.936737321184683,-3.3866093317836268,0.7144820346701222,1.0
